,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,macd_diff_dea,macd_dea_k,macd_macd_self,macd_sum,macd_result,macd,macd_signal,macd_hist
2016-08-04,30.8,31.43,31.25,30.65,24124.0,0.58,1.89,31.024,31.042,32.116,25900.54,29267.36,38478.66,3.22,,,-1.0,-1.0,,-0.17124066972649388,0.0658723565845654,-0.2371130263110593
2016-08-05,31.25,31.88,31.29,31.05,28404.57,0.03,0.1,31.102,30.939,32.075,23648.01,30032.98,37045.11,3.79,,,-1.0,-1.0,,-0.16382174762572177,0.01993353574250796,-0.18375528336822972
2016-08-08,30.98,32.06,32.05,30.96,29448.75,0.77,2.46,31.304,31.028,32.007,24899.64,28606.54,33146.97,3.93,,,-1.0,-1.0,,-0.09551550669063502,-0.0031562727441206383,-0.09235923394651438
2016-08-09,32.0,32.32,32.23,31.71,25042.69,0.22,0.69,31.5,31.089,31.932,26057.47,29041.31,31091.04,3.34,,,-1.0,-1.0,,-0.026551750896015136,-0.007835368374499538,-0.018716382521515598
2016-08-10,32.24,33.15,32.66,32.0,58137.85,0.42,1.3,31.896,31.386,31.894,33031.57,30171.52,31742.53,7.75,1.0,,1.0,2.0,,0.06208426006439538,0.0061485573132794465,0.05593570275111594
2016-08-11,32.4,32.64,31.8,31.75,23843.77,-0.89,-2.72,32.006,31.515,31.799,32975.53,29438.03,30945.05,3.18,,,1.0,1.0,,0.062216926656574856,0.01736223118193853,0.04485469547463633
2016-08-12,31.86,32.28,32.28,31.74,18844.03,0.49,1.54,32.204,31.653,31.759,31063.42,27355.72,29279.82,2.51,,,1.0,1.0,,0.0999024412042182,0.03387027318639446,0.06603216801782374
2016-08-15,32.28,34.2,33.73,32.28,75631.32,1.49,4.62,32.54,31.922,31.795,40299.93,32599.78,31601.73,10.08,,1.0,1.0,0.0,,0.24395915555118464,0.0758880496593525,0.16807110589183213
2016-08-16,33.75,34.69,34.33,33.49,60392.34,0.6,1.78,32.96,32.23,31.84,47369.86,36713.67,33077.8,8.05,,,1.0,1.0,,0.40190718923555124,0.14109187757459224,0.260815311660959
2016-08-17,34.09,35.7,35.38,33.3,77302.55,1.05,3.06,33.504,32.7,31.953,51202.8,42117.19,35779.09,10.31,,,1.0,1.0,,0.6048361935268787,0.23384074076504952,0.37099545276182916
2016-08-18,34.98,35.78,34.71,34.69,47857.47,-0.71,-2.0,34.086,33.046,32.044,56005.54,44490.53,36878.95,6.38,,,1.0,1.0,,0.7034861405525419,0.327769820722548,0.37571631982999387
2016-08-19,34.74,35.22,34.58,34.37,35128.07,-0.13,-0.38,34.546,33.375,32.157,59262.35,45162.88,37597.93,4.68,,,1.0,1.0,,0.7623886786432763,0.41469359230669367,0.34769508633658264
2016-08-22,34.7,34.7,33.76,33.6,28351.04,-0.83,-2.4,34.552,33.546,32.287,49806.29,45053.11,36829.82,3.78,,,1.0,1.0,,0.734436095339511,0.47864209291325716,0.2557940024262539
2016-08-23,33.72,34.66,34.29,33.63,26961.57,0.53,1.57,34.544,33.752,32.421,43120.14,45245.0,37143.16,3.59,,,1.0,1.0,,0.7464454834024963,0.532202771011105,0.21424271239139125
2016-08-24,34.45,34.74,34.29,34.2,26712.69,0.0,0.0,34.326,33.915,32.651,33002.17,42102.49,36137.0,3.56,,,1.0,1.0,,0.7473480468888525,0.5752318261866545,0.172116220702198
2016-08-25,33.99,34.94,34.79,33.3,34619.99,0.51,1.49,34.342,34.214,32.865,30354.67,43180.11,36309.07,4.62,,,1.0,1.0,,0.7794244365503644,0.6160703482593964,0.16335408829096798
2016-08-26,35.0,35.17,34.25,34.2,25450.31,-0.56,-1.61,34.276,34.411,33.032,28419.12,43840.74,35598.23,3.39,,,1.0,1.0,,0.7525962582333108,0.6433755302541793,0.10922072797913152
2016-08-29,33.8,34.22,33.85,33.61,22406.98,-0.41,-1.2,34.294,34.423,33.173,27230.31,38518.3,35559.04,2.99,,,1.0,1.0,,0.6910916027628815,0.6529187447559197,0.038172858006961796
2016-08-30,33.83,34.16,33.64,33.62,18097.34,-0.21,-0.62,34.164,34.354,33.292,25457.46,34288.8,35501.23,2.41,,,-1.0,-1.0,,0.6182763700978597,0.6459902698243077,-0.027713899726448
2016-08-31,33.56,34.0,33.86,33.5,16374.35,0.2,0.59,34.078,34.202,33.451,23389.79,28195.98,35156.58,2.18,,,-1.0,-1.0,,0.5717313716270027,0.6311384901848467,-0.059407118557843974
2016-09-01,33.83,35.09,34.31,33.53,41637.59,0.47,1.39,33.982,34.162,33.604,24793.31,27573.99,36032.26,5.55,,,-1.0,-1.0,,0.5646464711540915,0.6178400863786957,-0.053193615224604196
2016-09-02,34.32,35.1,34.77,34.31,40882.19,0.39,1.13,34.086,34.181,33.778,27879.69,28149.41,36656.14,5.45,,,-1.0,-1.0,,0.5893560622803946,0.6121432815590355,-0.022787219278640913
2016-09-05,34.77,35.49,35.35,34.51,32634.5,0.59,1.7,34.386,34.34,33.943,29925.19,28577.75,36815.43,4.35,1.0,,1.0,2.0,,0.6482669264131928,0.619368010529867,0.028898915883325826
2016-09-06,35.35,36.22,36.22,34.7,41051.89,0.87,2.46,34.902,34.533,34.143,34516.1,29986.78,37615.89,5.47,,,1.0,1.0,,0.7564362139655145,0.6467816512169965,0.10965456274851804
2016-09-07,36.16,36.38,35.64,35.59,28852.21,-0.55,-1.52,35.258,34.668,34.292,37011.68,30200.74,36151.61,3.85,,,1.0,1.0,,0.7862960692960712,0.6746845348328114,0.11161153446325978
2016-09-08,35.95,35.95,35.56,35.01,20031.5,-0.07,-0.2,35.508,34.745,34.48,32690.46,28741.89,35961.0,2.67,,,1.0,1.0,,0.7943481374975505,0.6986172553657592,0.09573088213179126
2016-09-09,35.65,36.1,33.68,33.5,55110.65,-1.9,-5.34,35.29,34.688,34.55,35536.15,31707.92,37774.33,7.35,,,-1.0,-1.0,,0.6416328275414784,0.6872203698009031,-0.04558754225942463
2016-09-12,33.15,33.64,33.12,32.9,27330.6,-0.55,-1.63,34.844,34.615,34.519,34475.37,32200.28,35359.29,3.64,,,-1.0,-1.0,,0.4699996607378125,0.6437762279882849,-0.1737765672504724
2016-09-13,33.23,33.73,32.65,32.3,35452.04,-0.47,-1.42,34.13,34.516,34.435,33355.4,33935.75,34112.28,4.73,,,-1.0,-1.0,,0.2926802319231143,0.5735570287752508,-0.2808767968521365
2016-09-14,32.25,32.9,32.69,32.25,15525.68,0.11,0.34,33.54,34.399,34.301,30690.09,33850.88,31023.43,2.07,,,-1.0,-1.0,,0.15361024943954504,0.48956767290810965,-0.3359574234685646
2016-09-19,32.8,34.81,34.73,32.69,43749.16,2.07,6.34,33.374,34.441,34.302,35433.63,34062.04,30818.02,5.83,,,-1.0,-1.0,,0.2056367845371483,0.4327814952339174,-0.22714471069676911
2016-09-20,34.68,35.93,34.97,34.49,45983.56,0.22,0.63,33.632,34.461,34.321,33608.21,34572.18,31360.79,6.13,,,-1.0,-1.0,,0.2632001748895476,0.39886523116504347,-0.13566505627549585
2016-09-21,35.1,35.48,35.0,34.61,20523.05,0.01,0.03,34.008,34.426,34.383,32246.7,33361.03,30969.39,2.74,,,-1.0,-1.0,,0.30769342744611095,0.380630870421257,-0.07293744297514604
2016-09-22,35.17,35.8,35.47,35.02,19283.12,0.47,1.34,34.572,34.351,34.442,29012.91,31184.16,30585.47,2.57,,,-1.0,-1.0,,0.37653921303946447,0.37981253894489847,-0.003273325905433999
2016-09-23,35.46,35.6,34.5,34.2,19536.53,-0.96,-2.71,34.934,34.237,34.453,29815.08,30252.59,30226.66,2.6,,,-1.0,-1.0,,0.34880825630446566,0.3736116824168119,-0.02480342611234626
2016-09-26,34.51,34.8,33.52,33.51,17261.93,-0.9,-2.62,34.692,34.033,34.389,24517.64,29975.63,29358.76,2.3,,,-1.0,-1.0,,0.24493006220946967,0.34787535837534345,-0.10294529616587378
2016-09-27,33.47,33.79,33.66,32.9,18450.61,0.11,0.33,34.43,34.031,34.36,19011.05,26309.63,29008.77,2.46,,,-1.0,-1.0,,0.17192087809277012,0.3126844623188288,-0.14076358422605867
2016-09-28,33.72,34.39,34.2,33.39,14882.72,0.52,1.54,34.27,34.139,34.377,17882.98,25064.84,28632.56,1.98,,,-1.0,-1.0,,0.15583766115697983,0.281315102086459,-0.12547744092947916
2016-09-29,34.19,34.75,34.58,34.04,13945.96,0.39,1.14,34.092,34.332,34.424,16815.55,22914.23,28424.99,1.86,,,-1.0,-1.0,,0.17177431271831978,0.25940694421283117,-0.08763263149451139
2016-09-30,34.59,35.1,34.94,34.23,14454.86,0.42,1.22,34.18,34.557,34.478,15799.22,22807.15,28329.02,1.93,,,-1.0,-1.0,,0.2110206999789881,0.24972969536606254,-0.03870899538707445
2016-10-10,35.38,35.49,35.12,34.7,24232.01,0.2,0.57,34.5,34.596,34.519,17193.23,20855.43,27458.74,3.23,1.0,,1.0,2.0,,0.2537234740438592,0.25052845110162186,0.0031950229422373355
2016-10-11,35.0,36.2,36.18,35.0,43033.4,1.09,3.11,35.004,34.717,34.589,22109.79,20560.42,27566.3,5.74,,1.0,1.0,0.0,,0.36884703236768246,0.274192167354834,0.09465486501284848
2016-10-12,36.0,36.58,36.51,35.66,33590.9,0.32,0.88,35.466,34.868,34.647,25851.43,21867.2,27614.12,4.48,,1.0,1.0,0.0,,0.48116495376250157,0.3155867246363675,0.16557822912613407
2016-10-13,36.2,36.98,35.82,35.68,35616.07,-0.68,-1.86,35.714,34.903,34.627,30185.45,23500.5,27342.33,4.75,,1.0,1.0,0.0,,0.5086372288865064,0.3541968254863953,0.15444040340011111
2016-10-14,35.95,36.16,36.09,35.5,22529.91,0.28,0.78,35.944,35.062,34.65,31800.46,23799.84,27026.21,3.0,,,1.0,1.0,,0.5459031170447801,0.39253808379807226,0.15336503324670786
2016-10-17,36.27,36.27,35.55,35.3,26160.91,-0.55,-1.52,36.03,35.265,34.649,32186.24,24689.73,27332.68,3.49,,,1.0,1.0,,0.5258019967466154,0.4191908663877809,0.10661113035883452
2016-10-18,35.54,37.23,37.12,35.45,38947.08,1.57,4.42,36.218,35.611,34.821,31368.97,26739.38,26524.5,5.19,,,1.0,1.0,,0.6293033754674724,0.4612133682037192,0.16809000726375317
2016-10-19,37.19,37.2,37.14,36.39,35258.06,-0.03,-0.08,36.344,35.905,35.022,31702.41,28776.92,26920.88,4.7,,,1.0,1.0,,0.7048180924086864,0.5099343130447127,0.19488377936397372
2016-10-20,36.89,37.7,36.85,36.81,19973.81,-0.32,-0.86,36.55,36.132,35.232,28573.95,29379.7,26146.97,2.66,,,1.0,1.0,,0.7328160262810499,0.5545106556919801,0.1783053705890698
2016-10-21,36.7,36.97,36.46,35.55,21142.39,-0.4,-1.08,36.624,36.284,35.421,28296.45,30048.45,26427.8,2.82,,,1.0,1.0,,0.7152894385596156,0.5866664122655072,0.12862302629410838
2016-10-24,36.21,37.18,36.98,36.21,20839.73,0.53,1.45,36.91,36.47,35.533,27232.21,29709.23,25282.33,2.78,,,1.0,1.0,,0.7348878164011126,0.6163106930926283,0.11857712330848424
2016-10-25,36.86,37.09,36.33,36.27,24216.47,-0.67,-1.81,36.752,36.485,35.601,24286.09,27827.53,24193.98,3.23,,,1.0,1.0,,0.690016029052984,0.6310517602846994,0.05896426876828453
2016-10-26,36.58,36.58,35.92,35.6,20976.1,-0.44,-1.21,36.508,36.426,35.647,21429.7,26566.05,24216.63,2.8,,,-1.0,-1.0,,0.6142900870673742,0.6276994256412344,-0.013409338573860174
2016-10-27,35.91,36.18,35.94,35.68,10627.72,0.03,0.08,36.326,36.438,35.671,19560.48,24067.22,23783.86,1.42,,,-1.0,-1.0,,0.5495556301035265,0.6120706665336928,-0.06251503643016632
2016-10-28,35.98,36.13,35.29,35.28,23756.35,-0.65,-1.81,36.092,36.358,35.71,20083.27,24189.86,23994.85,3.17,,,-1.0,-1.0,,0.44072315664064377,0.577801164555083,-0.13707800791443925
2016-10-31,35.1,35.75,35.7,35.07,16383.48,0.41,1.16,35.836,36.373,35.819,19192.02,23212.12,23950.93,2.18,,,-1.0,-1.0,,0.3831396158176972,0.5388688548076058,-0.15572923898990865
2016-11-01,35.65,37.57,37.42,35.46,51253.8,1.74,4.88,36.054,36.403,36.007,24599.49,24442.79,25591.09,6.83,,,-1.0,-1.0,,0.47086601983598086,0.5252682878132808,-0.05440226797729997
2016-11-02,37.2,38.02,37.4,36.91,40132.35,-0.02,-0.05,36.35,36.429,36.167,28430.74,24930.22,26853.57,5.35,1.0,,1.0,2.0,,0.5326360968322277,0.5267418496170702,0.005894247215157522
2016-11-03,37.3,37.59,37.0,36.81,32550.63,-0.43,-1.15,36.562,36.444,36.288,32815.32,26187.9,27783.8,4.34,,,1.0,1.0,,0.5430526973639687,0.5300040191664499,0.01304867819751876
2016-11-04,37.27,37.95,36.7,36.6,34028.65,-0.26,-0.7,36.844,36.468,36.376,34869.78,27476.53,28762.49,4.54,,,-1.0,-1.0,,0.5210935929673113,0.5282219339266222,-0.007128340959310919
2016-11-07,36.61,38.0,37.98,36.41,35572.36,1.19,3.23,37.3,36.568,36.519,38707.56,28949.79,29329.51,4.74,1.0,,1.0,2.0,,0.6000590400301249,0.5425893551473228,0.05746968488280213
2016-11-08,38.15,38.17,38.02,37.36,33640.23,0.03,0.08,37.42,36.737,36.611,35184.84,29892.17,28859.85,4.49,,,1.0,1.0,,0.6582791590676038,0.5657273159313789,0.09255184313622489
2016-11-09,38.02,38.02,37.2,36.71,25991.07,-0.81,-2.13,37.38,36.865,36.646,32356.59,30393.66,28479.86,3.47,,,1.0,1.0,,0.6309783502329509,0.5787775227916934,0.052200827441257536
2016-11-10,37.52,38.1,37.83,37.17,32432.57,0.65,1.75,37.546,37.054,36.746,32332.98,32574.15,28320.68,4.32,,,1.0,1.0,,0.6526546014282175,0.5935529385189982,0.059101662909219366
2016-11-11,37.66,38.93,38.67,37.23,42869.6,0.83,2.19,37.94,37.392,36.875,34101.17,34485.47,29337.67,5.72,,,1.0,1.0,,0.7292083070492552,0.6206840122250495,0.10852429482420567
2016-11-14,38.5,39.35,38.51,38.38,37398.53,-0.21,-0.54,38.046,37.673,37.023,34466.4,36586.98,29899.55,4.99,,,1.0,1.0,,0.7681126825979447,0.6501697462996285,0.1179429362983162
2016-11-15,38.49,39.3,38.11,38.03,26146.12,-0.42,-1.09,38.064,37.742,37.073,32967.58,34076.21,29259.5,3.1,,,1.0,1.0,,0.7579310659184486,0.6717220102233925,0.0862090556950561
2016-11-16,38.35,38.48,38.19,37.85,15085.35,0.08,0.21,38.262,37.821,37.125,30786.43,31571.51,28250.87,1.79,,,1.0,1.0,,0.7476983911305979,0.6869172864048336,0.06078110472576426
2016-11-17,38.06,38.19,37.49,37.28,21593.79,-0.67,-1.76,38.194,37.87,37.157,28618.68,30475.83,28331.86,2.56,,,-1.0,-1.0,,0.6753201030075715,0.6845978497253812,-0.009277746717809676
2016-11-18,37.39,38.08,37.78,37.36,13178.4,0.28,0.75,38.016,37.978,37.223,22680.44,28390.8,27933.66,1.56,,,-1.0,-1.0,,0.634051414557824,0.6744885626918697,-0.04043714813404575
2016-11-21,37.75,38.8,38.79,37.34,29238.54,1.02,2.7,38.072,38.059,37.314,21048.44,27757.42,28353.61,3.47,1.0,,1.0,2.0,,0.6750625399654808,0.674603358146592,0.0004591818188888208
2016-11-22,38.78,38.97,38.51,38.37,22703.47,-0.28,-0.72,38.152,38.108,37.423,20359.91,26663.74,28277.96,2.69,,,1.0,1.0,,0.6771645608408221,0.675115598685438,0.002048962155384082
2016-11-23,38.49,39.36,39.32,38.44,25763.49,0.79,2.05,38.378,38.32,37.593,22495.54,26640.99,28517.32,3.05,,,1.0,1.0,,0.7357098528560826,0.6872344495195669,0.04847540333651568
2016-11-24,39.28,39.87,39.12,38.7,25337.34,-0.21,-0.53,38.704,38.449,37.752,23244.25,25931.46,29252.81,3.0,,,1.0,1.0,,0.7572400975648321,0.70123557912862,0.056004518436212125
2016-11-25,38.8,39.18,38.91,37.85,19314.36,-0.27,-0.69,38.93,38.473,37.933,24471.44,23575.94,29030.71,2.29,,,1.0,1.0,,0.7487268693729447,0.710733837177485,0.0379930321954598
2016-11-28,38.98,38.98,38.4,38.27,16958.5,-0.51,-1.31,38.852,38.462,38.068,22015.43,21531.94,29059.46,2.01,,,-1.0,-1.0,,0.6928407006257586,0.7071552098671396,-0.014314509241381002
2016-11-29,38.3,38.47,37.43,37.42,24068.0,-0.96,-2.5,38.636,38.394,38.068,22288.34,21324.12,27700.17,2.85,,,-1.0,-1.0,,0.5637807028822266,0.6784803084701571,-0.11469960558793046
2016-11-30,37.47,37.97,37.9,37.4,32216.68,0.44,1.18,38.352,38.365,38.093,23578.98,23037.26,27304.38,3.82,,,-1.0,-1.0,,0.49373334621271425,0.6415309160186685,-0.14779756980595427
2016-12-01,37.94,37.94,37.0,36.29,40272.66,-0.81,-2.14,37.928,38.316,38.093,26566.04,24905.14,27690.49,4.77,,,-1.0,-1.0,,0.3614314759307504,0.5855110280010849,-0.22407955207033448
2016-12-02,36.9,37.28,36.5,36.07,24115.04,-0.5,-1.35,37.446,38.188,38.083,27526.18,25998.81,27194.8,2.86,,,-1.0,-1.0,,0.21377124735165864,0.5111630718711997,-0.29739182451954105
2016-12-05,36.06,36.9,36.58,36.02,10220.82,0.08,0.22,37.082,37.967,38.013,26178.64,24097.04,25927.23,1.21,,,-1.0,-1.0,,0.10202866088824436,0.4293361896746086,-0.32730752878636427
2016-12-06,36.66,36.86,36.8,36.37,8805.03,0.24,0.66,36.956,37.796,37.952,23126.05,22707.19,24685.47,1.04,,,-1.0,-1.0,,0.030868188178871492,0.3496425893754612,-0.31877440119658973
2016-12-07,36.72,36.83,36.66,36.1,13018.25,-0.12,-0.33,36.708,37.53,37.925,19286.36,21432.67,24036.83,1.54,,,-1.0,-1.0,,-0.03640418432196668,0.27243323463597563,-0.3088374189579423
2016-12-08,36.47,36.99,36.48,36.38,10176.08,-0.18,-0.49,36.604,37.266,37.858,13267.04,19916.54,22924.0,1.21,,,-1.0,-1.0,,-0.10305457093291892,0.19733567352219672,-0.30039024445511564
2016-12-09,36.38,36.57,35.68,35.37,20579.43,-0.8,-2.19,36.44,36.943,37.708,12559.92,20043.05,21809.49,2.44,,,-1.0,-1.0,,-0.21791678755479893,0.11428518130679759,-0.33220196886159653
2016-12-12,35.45,35.88,35.3,34.6,25976.13,-0.38,-1.06,36.184,36.633,37.548,15710.98,20944.81,21238.37,3.08,,,-1.0,-1.0,,-0.3357385608334198,0.024280432878754102,-0.3600189937121739
2016-12-13,35.16,35.76,35.3,34.6,12691.39,0.0,0.0,35.884,36.42,37.407,16488.26,19807.15,20565.64,1.5,,,-1.0,-1.0,,-0.4242229864980587,-0.06542025099660846,-0.3588027355014502
2016-12-14,35.31,35.43,34.26,34.22,12705.64,-1.04,-2.95,35.404,36.056,37.211,16425.73,17856.05,20446.65,1.51,,,-1.0,-1.0,,-0.5716769041954421,-0.16667158163637522,-0.40500532255906696
2016-12-15,33.66,35.09,34.71,33.66,19490.67,0.45,1.31,35.05,35.827,37.072,18288.65,15777.85,20341.5,2.31,,,-1.0,-1.0,,-0.6447912054774889,-0.262295506404598,-0.38249569907289094
2016-12-16,34.4,35.05,34.83,34.4,8092.93,0.12,0.35,34.88,35.66,36.924,15791.35,14175.64,20087.22,0.96,,,-1.0,-1.0,,-0.6851537924594098,-0.34686716361556036,-0.3382866288438494
2016-12-19,34.9,35.9,35.8,34.67,15383.58,0.97,2.79,34.98,35.582,36.775,13672.84,14691.91,19394.47,1.82,,,-1.0,-1.0,,-0.6315899641123721,-0.4038117237149227,-0.22777824039744943
2016-12-20,35.96,36.25,35.82,35.6,9594.27,0.02,0.06,35.084,35.484,36.64,13053.42,14770.84,18739.01,1.14,,,-1.0,-1.0,,-0.5808309537081442,-0.439215569713567,-0.14161538399457718
2016-12-21,35.82,36.04,35.94,35.69,6483.63,0.12,0.34,35.42,35.412,36.471,11809.02,14117.38,17775.02,0.77,,,-1.0,-1.0,,-0.524870692522974,-0.45634659427544844,-0.06852409824752559
2016-12-22,35.9,36.01,35.86,35.6,6402.98,-0.08,-0.22,35.65,35.35,36.308,9191.48,13740.06,16828.3,0.76,,,-1.0,-1.0,,-0.4814275170357547,-0.4613627788275097,-0.020064738208245003
2016-12-23,35.85,35.85,35.07,35.03,5028.0,-0.79,-2.2,35.698,35.289,36.116,8578.49,12184.92,16113.99,0.6,,,-1.0,-1.0,,-0.5049244306336789,-0.4700751091887435,-0.034849321444935355
2016-12-26,35.05,35.97,35.86,34.96,8560.74,0.79,2.25,35.71,35.345,35.989,7213.92,10443.38,15694.1,1.01,,,1.0,1.0,,-0.45455962583850607,-0.466972012518696,0.012412386680189957
2016-12-27,35.86,36.19,36.14,35.53,8198.96,0.28,0.78,35.774,35.429,35.925,6934.86,9994.14,14900.65,0.97,,,1.0,1.0,,-0.38758367192959753,-0.4510943444008763,0.06351067247127878
2016-12-28,36.02,36.4,35.91,35.83,8084.37,-0.23,-0.64,35.768,35.594,35.825,7255.01,9532.01,13694.03,0.96,,,1.0,1.0,,-0.3490403043721386,-0.4306835363951288,0.08164323202299018
2016-12-29,35.76,36.41,36.28,35.75,7786.09,0.37,1.03,35.852,35.751,35.789,7531.63,8361.55,12069.7,0.92,,,1.0,1.0,,-0.2853491724752999,-0.401616663611163,0.1162674911358631
2016-12-30,36.12,37.14,36.81,36.12,11562.5,0.53,1.46,36.2,35.949,35.805,8838.53,8708.51,11442.07,1.37,,,1.0,1.0,,-0.189917668311395,-0.3592768645512094,0.16935919623981438
2017-01-03,36.81,37.5,37.28,36.67,10378.82,0.47,1.28,36.484,36.097,35.84,9202.15,8208.04,11449.97,1.23,,,1.0,1.0,,-0.0754922144130461,-0.30251993452357673,0.22702772011053063
2017-01-04,37.3,37.46,37.4,37.01,10725.21,0.12,0.32,36.736,36.255,35.87,9707.4,8321.13,11545.98,1.27,,,1.0,1.0,,0.024590317437947817,-0.2370978841312718,0.2616882015692196
2017-01-05,37.24,37.24,36.42,36.32,13008.56,-0.98,-2.62,36.838,36.303,35.858,10692.24,8973.62,11545.5,1.54,,,1.0,1.0,,0.024545687777745684,-0.1847691697494683,0.209314857527214
2017-01-06,36.33,36.72,35.97,35.52,14470.0,-0.45,-1.24,36.776,36.314,35.832,12029.02,9780.32,11760.2,1.71,,,1.0,1.0,,-0.01166643731531991,-0.15014862326263861,0.1384821859473187
2017-01-09,35.95,36.48,36.15,35.8,7704.95,0.18,0.5,36.644,36.422,35.856,11257.51,10048.02,11116.47,0.91,,,1.0,1.0,,-0.02554583518236342,-0.12522806564658356,0.09968223046422015
2017-01-10,36.1,36.7,36.45,35.93,8255.22,0.3,0.83,36.478,36.481,35.913,10832.79,10017.47,10230.43,0.98,,,1.0,1.0,,-0.012197262739931602,-0.10262190506525318,0.09042464232532157
2017-01-11,36.4,36.66,36.31,36.11,5016.35,-0.14,-0.38,36.26,36.498,35.964,9691.02,9699.21,9846.67,0.59,,,1.0,1.0,,-0.012768070510226437,-0.08465113815424782,0.07188306764402139
2017-01-12,36.3,36.7,36.34,36.16,5379.41,0.03,0.08,36.244,36.541,36.068,8165.19,9428.71,9480.36,0.64,,,1.0,1.0,,-0.010676617105069397,-0.06985623394441214,0.05917961683934274
2017-01-13,36.1,36.19,34.7,34.0,17602.78,-1.64,-4.51,35.99,36.383,36.067,8791.74,10410.38,9385.97,2.09,,,-1.0,-1.0,,-0.13974255398586877,-0.08383349795270346,-0.0559090560331653
2017-01-16,34.3,34.55,32.98,32.3,19059.27,-1.72,-4.96,35.356,36.0,35.975,11062.61,11160.06,9934.28,2.26,,,-1.0,-1.0,,-0.3764780594738326,-0.1423624102569293,-0.2341156492169033
2017-01-17,32.99,33.18,32.48,31.33,19687.27,-0.5,-1.52,34.562,35.52,35.809,13349.02,12090.9,10149.47,2.33,,-1.0,-1.0,0.0,,-0.5975502867424751,-0.23339998555403846,-0.36415030118843666
2017-01-18,32.36,33.95,33.72,31.99,19450.09,1.24,3.82,34.044,35.152,35.704,16235.76,12963.39,10642.26,2.31,,,-1.0,-1.0,,-0.6650279544117268,-0.3197255793255761,-0.3453023750861507
2017-01-19,33.36,33.66,32.67,32.64,9207.15,-1.05,-3.11,33.31,34.777,35.54,17001.31,12583.25,10778.44,1.09,,,-1.0,-1.0,,-0.7940770905695587,-0.4145958815743726,-0.37948120899518606
2017-01-20,32.6,33.57,33.49,32.6,5657.04,0.82,2.51,33.068,34.529,35.422,14612.16,11701.95,10741.14,0.67,,,-1.0,-1.0,,-0.8207215466411384,-0.49582101458772576,-0.3249005320534126
2017-01-23,33.66,34.0,33.64,33.38,3415.12,0.15,0.45,33.2,34.278,35.35,11483.33,11272.97,10660.5,0.4,,,-1.0,-1.0,,-0.8202780686728204,-0.5607124254047446,-0.25956564326807574
2017-01-24,33.74,34.14,33.03,32.92,5634.23,-0.61,-1.81,33.31,33.936,35.209,8672.73,11010.87,10514.17,0.67,,,-1.0,-1.0,,-0.8592436848666125,-0.6204186772971182,-0.23882500756949432
2017-01-25,32.86,33.34,33.02,32.77,6706.2,-0.01,-0.03,33.17,33.607,35.053,6123.95,11179.86,10439.53,0.79,,,-1.0,-1.0,,-0.8807780715156923,-0.672490556140833,-0.20828751537485934
2017-01-26,33.19,33.67,33.56,32.93,6678.9,0.54,1.64,33.348,33.329,34.935,5618.3,11309.81,10369.26,0.79,,,-1.0,-1.0,,-0.8445354619499739,-0.7068995373026612,-0.13763592464731267
2017-02-03,33.75,33.98,33.58,33.22,3555.53,0.02,0.06,33.366,33.217,34.8,5198.0,9905.08,10157.73,0.42,,,-1.0,-1.0,,-0.8049204776811081,-0.7265037253783506,-0.07841675230275746
2017-02-06,33.5,33.9,33.33,32.83,13849.1,-0.25,-0.74,33.304,33.252,34.626,7284.79,9384.06,10272.06,1.64,,,-1.0,-1.0,,-0.7846532338501646,-0.7381336270727135,-0.04651960677745115
2017-02-07,33.03,33.2,32.71,32.6,10686.11,-0.62,-1.86,33.24,33.275,34.398,8295.17,8483.95,10287.42,1.27,,,-1.0,-1.0,,-0.8092911113746339,-0.7523651239330975,-0.05692598744153643
2017-02-08,32.73,33.16,33.1,32.6,9571.81,0.39,1.19,33.256,33.213,34.183,8868.29,7496.12,10229.75,1.13,,,-1.0,-1.0,,-0.78826048993227,-0.759544197132932,-0.028716292799338072
2017-02-09,33.1,33.3,33.04,32.9,13047.6,-0.06,-0.18,33.152,33.25,34.014,10142.03,7880.16,10231.71,1.55,,,-1.0,-1.0,,-0.7675868065807663,-0.7611527190224988,-0.006434087558267465
2017-02-10,32.93,33.19,32.74,32.5,10989.89,-0.3,-0.91,32.984,33.175,33.852,11628.9,8413.45,10057.7,1.3,,,-1.0,-1.0,,-0.7665736722560155,-0.7622369096692021,-0.00433676258681337
2017-02-13,32.74,32.78,32.63,32.3,19627.32,-0.11,-0.34,32.844,33.074,33.676,12784.55,10034.67,10653.82,2.33,,,-1.0,-1.0,,-0.7658189525171863,-0.762953318238799,-0.0028656342783873745
2017-02-14,32.7,33.04,32.43,32.28,23974.87,-0.2,-0.61,32.788,33.014,33.475,15442.3,11868.73,11439.8,2.84,,,-1.0,-1.0,,-0.7724547823227468,-0.7648536110555886,-0.007601171267158202
2017-02-15,32.43,32.71,32.42,32.28,16690.61,-0.01,-0.03,32.652,32.954,33.281,16866.06,12867.17,12023.52,1.98,,,-1.0,-1.0,,-0.7696486115741408,-0.765812611159299,-0.003836000414841778
2017-02-16,32.41,32.61,32.29,32.19,14635.88,-0.13,-0.4,32.502,32.827,33.078,17183.71,13662.87,12486.34,1.73,,,-1.0,-1.0,,-0.7690494907702572,-0.7664599870814907,-0.002589503688766537
